x,y,z
2.4697,15.66286,8
10.2704,15.49446,92
5.8455,15.91687,32
3.7602,15.9349,27
6.5857,15.76629,71
6.5849,15.76449,28
8.1915,15.90104,39
7.4625,15.50485,80
5.8001,15.68854,13
11.6999,15.80843,16
4.8601,15.71626,12
5.4335,16.05967,58
4.2739,15.76045,69
8.187,15.63846,12
7.5406,15.67648,52
2.3595,15.73948,33
7.2749,15.56813,83
2.08,16.08528,36
7.0071,15.5821,78
7.8786,15.59494,78
7.3188,15.72813,47
2.3005,15.80163,56
1.8596,15.58837,54
13.8054,16.01954,8
8.2602,15.73545,92
8.3703,15.66062,32
10.3541,15.80096,27
3.9907,16.15931,71
12.6736,16.10073,28
8.6177,15.88589,39
7.291,15.79382,80
7.012,15.59288,13
9.5654,15.46694,16
4.8894,15.71711,12
6.5416,15.76457,58
6.5949,15.56394,69
2.3435,15.73591,12
8.2254,15.8803,52
6.5385,15.56674,52
7.3774,15.57155,83
8.9878,15.74855,36
4.2887,15.76132,78
11.0176,15.6442,78
6.5564,15.76544,47
8.2076,15.65191,56
7.8113,15.82707,54
9.0763,15.62699,8
7.1575,15.56385,92
8.8905,15.53649,32
1.8764,15.7565,27
9.73,15.63661,71
4.004,15.83465,28
5.6492,15.70589,39
11.502,15.63073,80
13.7909,16.01957,13
3.7872,15.76939,16
8.4424,16.00761,12
4.6095,15.73648,58
6.9363,15.77556,69
7.7525,15.44499,12
7.8741,15.74333,52
5.5841,15.75366,7
11.0429,15.66753,32
-1.7693,15.9021,72
8.4046,15.92494,71
10.5909,15.65755,97
8.4664,15.93382,22
7.826,15.54288,6
6.6352,15.74822,54
9.8073,15.77316,21
7.9194,15.77922,72
6.671,15.76344,67
8.2525,15.90813,99
4.7072,15.72912,22
6.9407,15.78545,85
7.0104,15.58928,42
4.9727,15.70977,4
11.0457,16.07849,66
3.8939,15.87891,86
10.6952,15.66456,24
6.6104,15.75725,59
9.44,15.63353,52
2.3743,15.74036,20
8.9593,15.6236,95
6.6417,15.76259,33
11.5344,15.82492,83
10.3434,15.6526,36
1.8915,15.95341,78
8.6623,15.66819,78
4.3007,15.7559,47
1.8179,16.04796,56
6.6237,15.65921,54
3.2705,16.03466,8
10.5142,16.08484,92
5.7154,16.07627,32
10.2381,15.70585,27
5.6385,15.81022,71
3.1911,15.95387,28
8.5232,15.52186,39
7.826,15.54288,80
10.1218,15.82925,13
2.0367,15.72745,16
9.2068,16.03682,12
8.2615,15.95937,58
10.9263,15.66504,69
5.6492,15.70589,12
2.5293,16.15375,52
9.5327,15.64686,33
6.2285,15.61494,83
6.2346,15.91529,36
12.1748,16.05308,78
8.3473,15.6103,78
3.9479,15.83835,47
6.4042,15.71625,56
5.9928,15.82758,54
7.1137,15.91194,8
6.7137,15.53945,92
4.3796,15.77105,32
9.351,15.59682,27
9.4729,15.57952,71
6.7764,15.51866,28
9.9342,15.61017,39
5.3455,15.86469,80
12.9809,15.70809,13
4.3606,15.98601,16
8.3789,15.64801,12
6.9141,15.75852,58
11.2505,15.7418,69
3.6801,16.01417,12
8.4669,15.8403,52
3.0228,15.9002,33
12.9683,15.68114,83
7.528,15.49035,36
3.5873,15.77423,78
4.6449,15.91177,78
12.922,15.7055,47
7.5499,15.60182,56
6.5165,15.67738,54
6.4248,15.57053,8
9.5287,15.70082,92
8.3822,15.68668,32
3.2496,15.95557,27
9.9194,15.6093,71
2.266,16.08136,28
8.4754,15.98507,39
8.129,15.60619,80
10.8826,15.66422,13
4.4778,15.76459,16
4.4009,15.7863,12
7.5832,15.61165,58
11.0176,15.6442,69
5.341,15.91865,12
8.1174,15.64398,52
8.6821,15.6169,33
9.9346,15.61107,83
6.9053,15.61195,36
8.1769,15.52157,78
11.937,15.69739,78
5.8351,15.92588,47
6.9852,15.59742,56
7.9429,15.73602,54
8.4569,15.53457,8
6.6356,15.74912,92
6.5797,15.56217,32
10.9795,15.68653,27
8.9301,15.74865,71
9.6867,15.60522,28
8.5349,15.86266,39
12.365,15.74878,80
5.8012,15.81893,13
6.6404,15.85522,16
5.5065,16.06135,12
8.3111,15.84687,58
8.5685,15.58922,69
4.8849,15.89967,12
4.4085,16.06056,52
7.9541,15.69733,52
1.9322,16.01269,83
3.9972,15.81938,36
11.9443,15.80619,78
2.1236,15.7282,78
11.9489,16.12633,47
6.6417,15.76259,56
4.3274,16.00855,54
5.0568,15.80045,8
8.29,15.64277,92
4.5182,15.75822,32
1.7898,16.04981,27
2.565,15.74722,71
9.5607,15.64501,28
6.641,15.57015,39
2.0365,15.98734,80
12.0703,15.79787,13
7.6594,15.46224,16
9.4556,15.54178,12
2.5447,15.96128,58
2.3981,15.6315,69
6.5132,15.76552,12
2.947,16.11885,52
6.9856,15.59832,7
4.6772,15.75884,32
8.2739,15.63921,72
7.8621,15.59048,71
4.3755,15.98688,97
7.5665,15.82841,22
8.5232,15.52186,6
2.718,15.76674,54
9.3963,15.63271,21
-3.2689,15.9397,72
3.1731,15.94581,67
2.1236,15.7282,99
2.6568,16.05101,22
1.1956,15.97979,85
3.9571,15.82664,42
7.1942,15.54939,4
12.9489,15.67038,66
8.3832,15.87822,86
8.3755,15.73525,24
6.3963,15.73065,59
1.8444,15.5866,52
8.0578,15.57664,20
2.7571,15.91955,95
8.3496,15.71011,33
11.5855,16.02806,83
7.826,15.54288,36
4.7361,15.76144,78
10.0825,16.05684,78
9.1788,15.53598,47
9.3552,15.66876,56
6.2634,15.91524,54
11.7066,15.82281,8
8.054,15.6315,92
2.7575,15.92045,32
4.9096,16.0507,27
3.5438,15.93527,71
11.7215,15.82368,28
6.4843,15.76557,39
6.1162,15.58996,80
11.3641,15.64447,13
5.2557,15.76143,16
2.2285,15.93215,12
7.7973,15.66973,58
8.4408,16.00401,69
2.6447,16.18592,12
6.9384,15.74858,52
8.3673,15.6858,33
8.1324,15.74018,83
10.0273,15.78086,36
9.7012,15.63666,78
9.7156,15.63664,78
8.3772,15.73884,47
11.7643,15.82271,56
7.1658,15.55034,54
9.4804,15.62717,8
6.4396,15.57141,92
6.5853,15.76539,32
6.9363,15.77556,27
4.1,15.75895,71
8.7397,16.02596,28
10.9413,15.60387,39
9.4234,15.53464,80
13.8054,16.01954,13
4.2335,15.96015,16
1.9874,16.07195,12
4.175,15.79749,58
4.5326,15.7582,69
4.4774,15.76369,12
11.0239,15.65767,52
4.491,15.76187,33
4.519,15.76002,83
2.0796,16.08438,36
8.4569,15.94463,78
4.9574,15.708,78
12.9246,16.08139,47
4.8742,15.71533,56
6.8925,15.61557,54
8.0705,15.6045,8
4.1209,15.80567,92
10.9779,15.68294,32
2.4998,15.63313,27
11.6922,15.82284,71
4.4573,15.75113,28
7.1723,15.56472,39
1.9234,16.0253,80
9.0467,15.75114,13
5.8455,15.91687,16
6.8036,15.86483,12
8.6956,15.77245,58
4.6388,15.7697,69
10.9779,15.68294,12
8.4384,15.96715,52
8.1217,15.52707,33
7.5605,15.91025,83
10.2529,15.70672,36
1.9849,15.61063,78
10.2993,15.65088,78
7.6555,15.83365,47
7.4773,15.50573,56
8.5666,15.93185,54
2.8149,15.75758,8
2.2976,16.11998,92
11.7355,15.82276,32
7.5177,15.49936,27
5.5125,15.85091,71
6.3689,15.76577,28
20.81,15.63427,39
21.8347,15.51633,80
17.9489,15.23314,13
16.6214,15.26078,16
17.4445,15.8384,12
27.1315,15.7535,58
18.3554,15.32951,69
23.3548,15.8219,12
21.2921,15.94361,52
17.867,15.90686,52
16.9615,15.24846,83
21.9301,15.68251,36
24.6262,16.02901,78
17.9619,15.13959,78
16.1007,15.98746,47
17.6778,15.23904,56
15.9419,15.74405,54
18.9167,15.71785,8
20.9034,16.03517,92
17.2988,15.86564,32
16.9156,15.21257,27
22.6078,15.74058,71
22.3793,15.24281,28
17.0759,15.64034,39
19.031,15.83544,80
18.3656,15.74226,13
17.906,15.14329,16
16.482,15.81769,12
24.948,15.56975,58
28.0073,15.80216,69
25.903,15.77925,12
23.1592,15.98234,52
25.7455,16.13118,7
18.0448,16.03692,32
25.1662,15.42724,72
18.3744,15.36904,71
22.5133,15.87206,97
18.453,15.80415,22
17.5777,15.75452,6
17.4329,15.87439,54
19.0698,15.22566,21
16.5257,15.81851,72
18.1763,15.34693,67
18.4086,15.77186,99
17.7156,15.98268,22
19.9998,15.48021,85
22.2,15.61456,42
19.503,15.16729,4
16.4671,15.81682,66
20.7169,15.88894,86
24.0444,15.58047,24
19.4872,15.85348,59
29.3865,15.44515,52
15.9419,15.74405,20
16.992,15.252,95
23.1745,15.98411,33
21.9951,15.668,83
18.3977,15.71882,36
22.1767,15.8628,78
19.0087,15.75905,78
18.7894,15.75316,47
23.0391,16.00236,56
22.0316,15.8316,54
20.7529,15.78456,8
18.5566,15.65917,92
22.0867,15.88546,32
19.3033,15.65148,27
23.2579,15.94798,71
18.716,15.7506,28
18.2,15.33609,39
19.6933,15.89176,80
17.7791,15.75324,13
22.4015,15.70231,16
19.1889,15.47364,12
18.1164,15.25171,58
20.0996,15.3883,69
17.8146,15.79724,12
18.3823,15.11453,52
18.4112,15.717,33
23.7355,16.00912,83
18.8411,15.65055,36
16.5759,15.74198,78
24.4504,16.02395,78
17.2747,16.05723,47
20.7166,16.09668,56
24.084,16.01296,54
22.6608,15.9671,8
26.0472,15.77897,92
27.1459,15.75347,32
19.502,15.85435,27
19.1784,15.72186,71
22.0672,15.60851,28
17.5925,15.75539,39
17.4598,15.74934,80
18.185,15.75698,13
18.9917,15.21321,16
19.1801,15.24523,12
22.5033,16.08791,58
26.1593,16.09171,69
20.7944,16.07854,12
30.1527,15.42026,52
25.8137,16.12295,33
18.9753,15.71954,83
20.2971,15.64782,36
20.9939,15.59705,78
17.3143,15.74691,78
19.4759,15.44073,47
17.9199,16.01737,56
21.2403,15.62896,54
18.762,15.93667,8
26.148,16.09803,92
18.3587,15.36637,32
21.2414,15.92842,27
24.5095,16.02653,71
19.304,15.41317,28
25.4962,15.5696,39
19.6353,15.65176,80
18.4118,15.26645,13
23.2178,15.5128,16
24.5855,15.36091,12
22.9578,15.60053,58
26.6792,15.59879,69
18.341,15.32953,12
18.8596,15.62893,52
25.7393,15.74,33
18.394,15.74131,83
25.6142,15.42908,36
19.606,15.35145,78
20.787,15.55697,78
25.7045,16.13575,47
18.5124,15.80763,56
18.1207,15.71304,54
22.5657,15.65433,8
20.6161,15.8001,92
22.9764,16.2282,32
18.0423,16.03153,27
16.482,15.81769,71
28.1164,15.78936,28
20.1381,15.64722,39
20.8334,16.06948,80
21.7736,15.62795,13
20.8534,15.81314,16
18.4705,15.93091,12
17.1367,15.19238,58
20.7957,15.81325,69
27.4009,15.74398,12
17.5622,15.78242,52
28.5801,15.73539,52
22.105,15.00502,83
22.1629,15.95276,36
18.1073,15.80569,78
21.2995,15.92921,78
17.417,15.84114,47
20.7166,16.09668,56
19.0637,15.30301,54
22.4116,15.95948,8
18.3828,15.71795,92
21.3849,15.62959,32
18.3938,15.77098,27
20.8534,15.81314,71
25.7451,16.13028,28
23.281,15.81844,39
20.4194,15.48302,80
17.9014,15.70715,13
18.3863,15.72514,16
17.0312,15.7888,12
23.7843,16.0495,58
18.7707,15.65428,69
22.528,16.19757,12
17.9492,16.01821,52
22.4748,16.05918,7
25.5352,15.94003,32
18.9835,15.64668,72
20.749,15.77647,71
17.8596,15.7405,97
18.1071,15.71486,22
22.0087,15.6365,6
21.14,15.92771,54
18.3826,15.68737,21
22.4101,15.86776,72
20.3296,15.74488,67
21.5085,16.03223,99
21.9125,16.06115,22
19.2805,15.84397,85
22.8577,15.2482,42
18.7629,15.78828,4
17.4513,16.0641,66
21.9982,15.67429,86
18.748,15.93759,24
17.3277,15.95642,59
18.8145,15.1443,52
16.5755,15.74108,20
21.1688,15.92766,95
23.3246,15.70145,33
20.8678,15.81312,83
22.1624,15.95186,36
21.9348,15.54401,78
17.1758,15.88026,78
22.0375,15.99167,47
20.2927,15.8178,56
21.6068,15.58151,54
22.0104,15.6401,8
27.3865,15.74401,92
25.6272,15.57204,32
17.8048,15.65607,27
25.0622,15.59651,71
19.4412,15.21867,28
23.9016,15.58344,39
21.6949,16.26659,80
20.1351,15.64093,13
18.1773,15.92157,16
17.6821,15.76152,12
19.1614,15.7165,58
15.9851,15.74397,69
18.4119,15.92922,12
19.3173,15.65056,52
17.9619,15.13959,33
17.3289,15.86829,83
15.7217,15.98006,36
28.7679,15.67837,78
19.2953,15.84484,78
16.6635,15.80477,47
17.679,15.81548,56
18.3796,15.80159,54
24.5095,16.02653,8
19.0415,16.15737,92
17.0194,16.00645,32
18.5515,15.70864,27
17.9808,15.72229,71
15.7829,15.80459,28
22.6944,15.03178,39
20.2907,15.45539,80
15.5766,15.97853,13
17.7778,15.23706,16
21.2663,15.94996,12
21.2577,15.21885,58
17.2839,15.86477,69
19.4957,15.33188,12
20.8841,16.05499,52
19.5483,15.65102,33
17.516,15.86704,83
18.0304,16.03695,36
18.15,15.71388,78
20.2907,15.45539,78
16.992,15.252,47
22.0368,15.84239,56
20.8076,15.77816,54
16.6147,15.91457,8
16.0933,15.91104,92
20.8533,15.57483,32
18.8623,15.75482,27
22.5827,15.24602,71
21.8049,15.01008,28
22.4398,15.8695,39
26.9869,15.7241,80
16.9799,15.89321,13
15.2155,15.9783,16
19.2215,15.84138,12
28.1705,15.78206,58
22.002,15.56367,69
20.559,15.20488,12
25.2979,15.83977,52
16.2903,15.99161,33
25.903,15.77925,83
17.8634,15.2351,36
22.1769,15.95183,78
18.9561,15.5595,78
17.2273,15.74617,47
20.9393,15.93079,56
17.7035,15.65536,54
23.6656,16.01375,8
16.8614,15.64433,92
20.3676,15.13689,32
16.7888,15.64357,27
18.0643,15.71584,71
23.1592,15.98234,28
27.4149,15.74305,39
21.2125,15.92848,80
19.0622,15.72028,13
18.7522,15.40521,16
21.702,15.62899,12
23.0072,15.34773,58
22.4665,15.86495,69
16.992,15.252,12
23.3828,15.82005,52
17.7556,15.79465,52
23.0928,15.99416,33
28.994,15.61138,83
16.9385,15.19994,36
22.6047,16.08861,78
18.0448,16.03692,78
16.992,15.252,47
16.7287,16.00249,56
16.9215,15.19458,54
20.2178,15.87189,8
17.1824,15.65183,92
23.0061,15.55188,32
16.5552,15.6377,27
15.2855,16.00425,71
16.8494,15.74058,28
22.8536,15.68256,39
20.2602,15.42217,80
26.5784,15.68622,13
22.5823,15.24512,16
18.558,15.78237,12
16.0128,15.98492,58
17.721,15.8127,69
16.4918,15.68638,12
20.6322,15.41607,52
17.5281,15.83195,7
18.394,15.74131,32
17.3277,15.95642,72
16.4614,15.74399,71
18.2971,16.17134,97
16.3523,16.00049,22
18.3972,15.71792,6
21.3266,15.92556,54
19.148,15.44853,21
21.702,15.62899,72
18.1164,15.25171,67
19.4513,15.6593,99
23.1885,15.98319,22
18.9987,15.28784,85
28.6355,15.70201,42
16.2763,15.99253,4
20.749,15.77647,66
22.0403,16.17511,86
25.612,15.77441,24
18.9509,15.18811,59
22.4015,15.70231,52
17.0022,15.84911,20
18.1489,15.92252,95
21.9318,16.10068,33
17.4773,15.69535,83
21.197,15.62904,36
18.8568,15.65322,78
18.9215,16.0281,78
20.6905,15.53647,47
16.5113,15.81854,56
19.9426,15.48122,54
20.8879,15.82477,8
22.0329,15.8343,92
22.2991,16.0838,32
25.1904,15.56389,27
22.2972,16.02085,71
16.4693,15.82131,28
21.1449,15.81889,39
25.878,15.9034,80
25.7316,16.1321,13
16.1299,15.98831,16
22.6047,16.08861,12
22.4946,15.27227,58
16.868,15.17309,69
18.3339,16.15779,12
21.2676,15.95265,52
28.808,15.672,33
20.538,15.40006,83
21.2392,15.92393,36
28.4972,15.71397,78
22.4959,16.10231,78
28.3602,15.72863,47
22.2164,15.11542,56
16.5434,15.7951,54
16.9595,15.78983,8
25.852,15.64715,92
17.6747,15.65541,32
17.4328,16.02547,27
15.591,15.97851,71
19.5301,15.73289,28
18.5414,15.6574,39
24.9008,15.56175,80
17.9014,15.70715,13
23.5434,15.76488,16
20.5262,15.97203,12
18.3792,15.80069,58
22.0161,15.6221,69
22.4984,15.87119,12
20.81,15.93193,52
23.98,15.53743,33
18.4086,15.77186,83
21.2257,15.92575,36
22.5229,15.86215,78
21.3126,15.92649,78
26.4001,16.08225,47
17.2831,15.86298,56
15.1158,15.98118,54
17.8768,15.77644,8
21.0316,15.91263,92
22.5823,15.24512,32
23.3088,15.90472,27
21.5811,16.27041,71
18.4392,15.71514,28
18.498,15.80766,39
21.1408,15.98886,80
15.6929,15.98012,13
18.7057,15.30817,16
22.4546,16.01785,12
22.993,15.5546,58
21.2825,15.92385,69
23.7068,16.03886,12
17.2839,15.86477,52
21.2414,15.92842,33
21.5945,15.6157,83
20.8456,16.06496,36
18.9782,15.21504,78
17.6243,15.82188,78
17.467,16.06677,47
29.0043,15.60327,56
23.1592,15.98234,54
18.9117,15.82757,8
28.3003,15.75303,92
18.3792,15.74044,32
22.2562,16.08478,27
18.7452,15.75145,71
24.0588,15.58045,28
18.1576,15.33797,39
16.6642,15.2598,80
22.6078,15.74058,13
22.2427,16.0866,16
21.5434,15.62929,12
19.4254,15.3356,58
17.663,15.23817,69
17.6778,15.23904,12
25.903,15.77925,52
16.1484,16.08809,83
21.4684,15.44507,36
26.004,15.77906,78
24.5314,15.36821,78
19.1343,15.72014,47
18.9708,15.28969,56
18.341,15.32953,54
17.5152,15.65391,8
24.6695,16.02892,92
28.2989,15.75033,32
17.4602,15.75024,27
15.68,15.92259,71
22.0825,15.99518,28
20.5306,15.20583,39
20.0395,15.74183,80
16.8783,15.74052,13
25.3876,15.90434,16
28.7972,15.67922,12
18.0223,15.71862,58
18.2434,15.90885,69
19.1564,15.10589,12
20.3513,15.49124,52
17.3474,15.84667,7
18.7769,15.93754,32
18.9794,15.15748,72
16.524,15.93632,71
18.767,15.40608,97
20.9388,16.0486,22
18.4086,15.77186,6
27.6555,15.7336,54
17.2839,15.86477,21
18.5449,15.78509,72
21.4574,15.63035,67
17.375,15.84392,99
21.9034,15.71674,22
18.5842,15.65642,85
18.3131,15.33138,42
17.9065,15.14419,4
18.2035,15.91612,66
23.3762,15.24721,86
28.1705,15.78206,24
20.9226,16.04503,59
19.2852,15.34396,52
16.5851,15.822,20
19.2552,15.40157,95
17.1924,15.24893,33
19.8254,15.50752,83
22.0436,15.61935,36
20.7542,15.54894,78
20.6724,16.12464,78
19.065,15.21577,47
21.269,15.77729,56
21.3266,15.92556,54
22.0762,15.00507,8
18.6971,15.2902,92
17.6327,15.35603,32
20.5391,16.08802,27
15.3016,15.97724,71
16.4667,15.81592,28
25.7564,16.12396,39
24.0096,16.0086,80
22.1083,15.98883,13
27.4498,15.66835,16
21.3126,15.92649,12
16.6444,15.91631,58
23.3081,15.49105,69
23.1103,16.00042,12
20.6715,16.12284,52
16.7059,15.80289,33
18.4543,15.11439,83
16.4095,15.96891,36
26.0825,15.41379,78
18.3809,15.80428,78
19.2512,15.84313,47
16.5949,15.20507,56
25.7451,16.13028,54
22.3093,15.95698,8
19.7305,15.43036,92
17.946,15.70977,32
20.0251,15.74186,27
22.1181,15.00229,71
18.377,15.73594,28
19.2512,15.84313,39
19.0799,15.21664,80
20.5335,15.80835,13
20.899,16.05586,16
28.4972,15.71397,12
19.0445,15.83362,58
22.5683,15.24605,69
21.0868,15.8181,12
22.0047,15.62842,52
19.8566,16.17023,33
16.5614,16.07564,83
19.3032,15.41137,36
21.9628,15.69055,78
21.1978,15.74955,78
17.888,15.73955,47
21.957,15.94506,56
23.1089,15.96805,54
17.8019,15.80086,8
25.612,15.77441,92
19.1457,15.23361,32
17.1068,16.00809,27
19.2884,15.65061,71
25.7595,16.13025,28
17.7669,15.75776,39
18.4558,15.71961,80
17.8587,15.79896,13
28.0619,15.79576,16
17.1907,16.06279,12
18.7933,15.8215,58
18.341,15.32953,69
15.5185,15.97774,12
16.8232,15.20015,52
18.1196,15.22833,33
22.044,15.62025,83
19.1295,15.23004,36
21.2714,15.42566,78
16.9781,15.25293,78
16.9139,15.20898,47
18.3967,15.1145,56
20.4171,15.3886,54
17.2839,15.86477,8
21.2257,15.92575,92
25.6395,15.77166,32
22.126,16.14348,27
21.5242,16.06458,71
21.2983,15.74846,28
21.0596,15.85142,39
16.3319,15.98793,80
24.6973,15.50009,13
18.4373,15.80148,16
18.0448,16.03692,12
18.8822,15.28536,58
16.8946,15.89607,69
19.3604,15.77008,12
18.01,15.78339,52
18.0228,15.71952,52
16.863,15.19289,83
17.6774,15.23814,36
22.5935,16.30176,78
16.4676,15.81772,78
15.3803,15.68573,47
15.7073,15.98009,56
18.5934,15.31468,54
20.6892,15.53377,8
28.9431,15.65375,92
24.0872,15.57949,32
18.6632,15.67066,27
22.1338,15.00496,71
28.8355,15.66925,28
17.934,15.14144,39
18.9967,15.55403,80
23.0028,15.60404,13
21.571,15.62654,16
21.9501,15.54578,12
22.4883,16.05736,58
28.6224,15.70474,69
18.9856,15.29056,12
20.0422,15.86683,52
18.5605,15.66726,7
18.6574,15.74891,32
21.3271,15.92646,72
18.3932,15.79976,71
16.5386,15.20787,97
15.9133,15.68385,22
21.3147,15.42558,6
19.5483,15.65102,54
16.992,15.252,21
22.993,15.5546,72
21.0892,16.00155,67
16.5257,15.81851,99
16.6141,15.76169,22
18.8409,15.10918,85
22.4328,16.06196,42
19.7473,15.19561,4
17.7418,16.03748,66
21.0436,15.75883,86
16.992,15.252,24
21.2682,15.62711,59
25.1401,16.04601,52
18.8424,15.65324,20
17.3344,15.18392,95
16.905,15.64515,33
24.2959,16.06201,83
19.2363,15.84226,36
16.2174,15.86854,78
19.5165,15.64479,78
22.815,15.6035,47
21.2616,15.82137,56
23.2182,15.5137,54
17.5152,15.65391,8
25.1778,15.62597,92
23.7344,15.68358,32
24.0872,15.57949,27
16.5836,16.00096,71
21.9288,15.7095,28
20.7252,15.42939,39
22.5967,16.21992,80
0.461,15.22926,13
0.7481,15.42301,16
2.9249,15.2592,12
5.614,15.2761,58
1.4701,15.32735,69
3.1227,15.02325,12
3.4451,15.29427,52
2.3433,15.18286,33
1.8604,15.297,83
6.9356,15.01118,36
2.5553,15.46577,78
-0.9547,15.3216,78
5.389,15.16048,47
4.5419,15.39308,56
0.461,15.22926,54
0.8984,15.3715,8
2.2049,15.32609,92
6.1294,15.52339,32
1.201,15.37098,27
0.6523,15.36922,71
1.0082,15.52239,28
3.657,15.44588,39
4.9423,15.32134,80
1.2317,15.21176,13
3.5684,15.34441,16
6.1326,15.21134,12
7.2167,15.28137,58
2.0101,15.30934,69
2.5158,15.11692,12
0.1645,15.40782,52
2.1373,15.30372,33
2.4209,15.19532,83
1.0584,15.40719,36
4.0113,15.23843,78
3.1594,15.17066,78
0.6213,15.4628,47
0.4442,15.2239,56
4.9916,15.43096,54
-0.0719,15.39474,8
4.9575,15.32311,92
-0.7349,15.36259,32
-0.5944,15.35426,27
4.5718,15.36335,71
4.9859,15.32216,28
2.7305,15.27572,39
5.7039,15.53943,80
-0.7633,15.36354,13
2.1805,15.17325,16
5.6164,15.28149,12
4.6195,15.50175,58
1.0353,15.12576,69
7.0866,15.09005,12
4.0305,15.4749,52
5.9214,15.28635,33
3.3952,15.37619,83
1.4906,15.11239,36
4.9278,15.51381,78
5.8553,15.20373,78
4.9571,15.51465,47
3.4295,15.09735,56
0.7459,15.15593,54
0.7459,15.15593,8
5.5473,15.44797,92
6.3138,15.38908,32
-0.7607,15.33656,27
2.4828,15.49737,71
3.2815,15.25049,28
2.5422,15.37137,39
2.5553,15.46577,80
3.0757,15.46847,13
3.6598,15.45217,16
6.597,15.56843,12
4.1822,15.26601,58
1.0395,15.16802,69
4.225,15.23266,12
2.9393,15.25917,52
0.9439,15.24552,52
2.5342,15.41814,83
-0.1393,15.47129,36
3.1594,15.17066,78
1.1275,15.43315,78
-0.1497,15.41465,47
6.0598,15.33736,56
0.5488,15.33073,54
0.4405,15.44512,8
2.604,15.25076,92
6.7315,15.35597,32
5.6602,15.5386,27
2.5261,15.46492,71
4.816,15.48972,28
5.6251,15.33273,39
5.587,15.53603,80
5.5815,15.33191,13
6.7773,15.23448,16
5.0907,15.39482,12
2.2748,15.38622,58
5.8305,15.21277,69
5.8301,15.21187,12
3.5838,15.47568,52
6.1344,15.24731,7
4.5207,15.12064,32
5.4404,15.53089,72
3.7553,15.31081,71
1.9088,15.30861,97
4.7665,15.50779,22
3.6356,15.30113,6
6.8358,15.23618,54
2.8299,15.46709,21
-0.5971,15.34797,72
2.3097,15.17213,67
5.0031,15.42465,99
1.8864,15.45343,22
0.0761,15.40348,85
7.2188,15.25439,42
0.5917,15.32976,4
5.5306,15.31491,66
5.1163,15.38758,86
1.0518,15.19588,24
1.1871,15.33953,59
7.7584,15.26782,52
7.3373,15.26137,20
3.4295,15.09735,95
1.5798,15.44497,33
3.3952,15.37619,83
2.5549,15.46487,36
0.5163,15.48636,78
5.0031,15.42465,78
5.3814,15.33586,47
4.9433,15.16306,56
-0.5667,15.35152,54
2.2457,15.353,8
3.087,15.16989,92
3.3267,15.3844,32
4.2835,15.26673,27
5.1032,15.51889,71
0.7551,15.37354,28
3.6093,15.37132,39
-0.1385,15.40744,80
5.1435,15.38393,13
3.1594,15.17066,16
2.5136,15.50181,12
0.6213,15.4628,58
1.9951,15.21044,69
0.4669,15.24274,12
0.8155,15.15042,52
1.0395,15.16802,33
1.2599,15.17753,83
2.5549,15.46487,36
3.8098,15.36827,78
2.2752,15.22435,78
-0.2087,15.37878,47
2.9393,15.25917,56
-0.4923,15.35678,54
0.8459,15.15396,8
2.2813,15.17308,92
6.7256,15.53403,32
5.2646,15.52491,27
